country,Top Keyword,sentiment
Ireland,The,neutral
Ireland,Word,neutral
Ireland,John,neutral
Ireland,time,neutral
Ireland,education,neutral
Ireland,the,neutral
Ireland,Television,neutral
Ireland,New,neutral
Ireland,house,neutral
Ireland,Lao,neutral
Ireland,China,neutral
Ireland,for,neutral
Ireland,Con,neutral
Ireland,life,neutral
Ireland,Galway,neutral
Ireland,Take,neutral
Ireland,Five,neutral
Ireland,Cha,neutral
Ireland,office,neutral
Ireland,rent,neutral
Ireland,Wild,neutral
Ireland,salmon,neutral
Ireland,Park,neutral
Ireland,Ukraine,neutral
Ireland,Time,neutral
Ireland,Sex,neutral
Ireland,Asia,neutral
Ireland,Domain,neutral
Ireland,market,neutral
Ireland,Ban,neutral
Ireland,RTÉ,neutral
Ireland,government,neutral
Ireland,Money,neutral
Ireland,Ireland,neutral
Ireland,advertising,neutral
Ireland,Gee,neutral
Ireland,South,neutral
Ireland,gender,neutral
Ireland,Black,neutral
Ireland,protest,neutral
Ireland,Grand,positive
Ireland,centre,neutral
Ireland,property,neutral
Ireland,Beethoven,neutral
Ireland,All,neutral
Ireland,sex,neutral
Ireland,Rat,neutral
Ireland,Day,neutral
Ireland,Rome,neutral
Ireland,Dublin,neutral
Ireland,The,neutral
Ireland,education,neutral
Ireland,Ireland,neutral
Ireland,people,neutral
Ireland,Ukraine,neutral
Ireland,China,neutral
Ireland,golf,neutral
Ireland,Paul,neutral
Ireland,the,neutral
Ireland,and,neutral
Ireland,for,neutral
Ireland,Word,neutral
Ireland,life,neutral
Ireland,Cha,neutral
Ireland,Cork,neutral
Ireland,history,neutral
Ireland,data,neutral
Ireland,innovation,positive
Ireland,London,neutral
Ireland,world,neutral
Ireland,property,neutral
Ireland,Money,neutral
Ireland,car,neutral
Ireland,Sin,neutral
Ireland,time,neutral
Ireland,All,neutral
Ireland,Time,neutral
Ireland,John,neutral
Ireland,office,neutral
Ireland,South,neutral
Ireland,James,neutral
Ireland,summer,neutral
Ireland,Ball,neutral
Ireland,Michael,neutral
Ireland,Brian,neutral
Ireland,business,neutral
Ireland,media,neutral
Ireland,Kennedy,neutral
Ireland,Friday,positive
Ireland,Belfast,neutral
Ireland,SUV,neutral
Ireland,War,neutral
Ireland,science,neutral
Ireland,Jack,neutral
Ireland,Lou,neutral
Ireland,North,neutral
Ireland,Amazon,neutral
Ireland,Facebook,neutral
Ireland,food,neutral
Ireland,Dublin,neutral
Ireland,time,neutral
Ireland,About,neutral
Ireland,house,neutral
Ireland,home,neutral
Ireland,The,neutral
Ireland,the,neutral
Ireland,dem,neutral
Ireland,soccer,neutral
Ireland,Word,neutral
Ireland,for,neutral
Ireland,book,neutral
Ireland,life,neutral
Ireland,Alzheimer,neutral
Ireland,Art,positive
Ireland,Galway,neutral
Ireland,Ukraine,neutral
Ireland,RTÉ,neutral
Ireland,and,neutral
Ireland,people,neutral
Ireland,Scotch,neutral
Ireland,marathon,neutral
Ireland,Irish,neutral
Ireland,bank,neutral
Ireland,self,neutral
Ireland,Wild,neutral
Ireland,Gee,neutral
Ireland,Summer,positive
Ireland,Treasure,neutral
Ireland,China,neutral
Ireland,How,neutral
Ireland,Kill,neutral
Ireland,Bank,neutral
Ireland,Ian,neutral
Ireland,car,neutral
Ireland,Israel,neutral
Ireland,Get,neutral
Ireland,spin,neutral
Ireland,Sin,neutral
Ireland,Ireland,neutral
Ireland,care,neutral
Ireland,Lou,neutral
Ireland,Amy,neutral
Ireland,Tipperary,neutral
Ireland,holiday,neutral
Ireland,apartment,neutral
Ireland,Time,neutral
Ireland,Cha,neutral
Ireland,Eileen,neutral
Ireland,service,neutral
Ireland,Christmas,positive
Ireland,Five,neutral
Ireland,Dublin,neutral
Ireland,Ward,neutral
Ireland,Beauty,positive
Ireland,Give,neutral
Ireland,About,neutral
Ireland,Michael,neutral
Ireland,Harding,neutral
Ireland,Price,neutral
Ireland,people,neutral
Ireland,time,neutral
Ireland,The,neutral
Ireland,Travel,neutral
Ireland,Gear,neutral
Ireland,John,neutral
Ireland,Take,neutral
Ireland,Irish,neutral
Ireland,health,neutral
Ireland,Walk,neutral
Ireland,the,neutral
Ireland,Sin,neutral
Ireland,Jennifer,neutral
Ireland,Connell,neutral
Ireland,Pat,neutral
Ireland,Cork,neutral
Ireland,Mental,neutral
Ireland,Woman,neutral
Ireland,home,neutral
Ireland,house,neutral
Ireland,Ireland,neutral
Ireland,Her,neutral
Ireland,Cha,neutral
Ireland,Tell,neutral
Ireland,Berlin,neutral
Ireland,life,neutral
Ireland,Times,neutral
Ireland,Hill,neutral
Ireland,music,neutral
Ireland,Lao,neutral
Ireland,super,positive
Ireland,Mon,neutral
Ireland,Frank,neutral
Ireland,Ball,neutral
Ireland,Alzheimer,neutral
Ireland,Green,neutral
Ireland,garden,neutral
Ireland,Bay,neutral
Ireland,child,neutral
Ireland,Yes,positive
Ireland,Five,neutral
Ireland,Dublin,neutral
Ireland,Give,neutral
Ireland,Michael,neutral
Ireland,Beauty,positive
Ireland,The,neutral
Ireland,time,neutral
Ireland,Harding,neutral
Ireland,Ward,neutral
Ireland,About,neutral
Ireland,Travel,neutral
Ireland,Gear,neutral
Ireland,Album,neutral
Ireland,fashion,neutral
Ireland,health,neutral
Ireland,Price,neutral
Ireland,people,neutral
Ireland,Day,neutral
Ireland,Yes,positive
Ireland,Woman,neutral
Ireland,Tell,neutral
Ireland,Galway,neutral
Ireland,John,neutral
Ireland,Jennifer,neutral
Ireland,Cork,neutral
Ireland,Valentine,neutral
Ireland,Chi,neutral
Ireland,Life,neutral
Ireland,London,neutral
Ireland,and,neutral
Ireland,the,neutral
Ireland,Irish,neutral
Ireland,Shop,neutral
Ireland,mother,neutral
Ireland,Spring,positive
Ireland,wine,positive
Ireland,house,neutral
Ireland,Connell,neutral
Ireland,Classic,positive
Ireland,Blanc,neutral
Ireland,Marlborough,neutral
Ireland,Ball,neutral
Ireland,Pan,neutral
Ireland,Bear,neutral
Ireland,Ghost,neutral
Ireland,yoga,neutral
Ireland,Pat,neutral
Ireland,Alzheimer,neutral
Ireland,healthy,positive
Ireland,social,neutral
Ireland,The,neutral
Ireland,Dublin,neutral
Ireland,Five,neutral
Ireland,Ireland,neutral
Ireland,Beauty,positive
Ireland,Irish,neutral
Ireland,the,neutral
Ireland,Jennifer,neutral
Ireland,Give,neutral
Ireland,About,neutral
Ireland,people,neutral
Ireland,time,neutral
Ireland,Times,neutral
Ireland,life,neutral
Ireland,Travel,neutral
Ireland,Gear,neutral
Ireland,Connell,neutral
Ireland,James,neutral
Ireland,Bat,neutral
Ireland,eye,neutral
Ireland,Jack,neutral
Ireland,Mayo,neutral
Ireland,war,neutral
Ireland,Tell,neutral
Ireland,Fiat,neutral
Ireland,art,positive
Ireland,Mac,neutral
Ireland,Michael,neutral
Ireland,Don,neutral
Ireland,Alzheimer,neutral
Ireland,autism,neutral
Ireland,Audi,neutral
Ireland,Easter,positive
Ireland,Photo,neutral
Ireland,Bar,neutral
Ireland,baby,positive
Ireland,math,neutral
Ireland,Storm,neutral
Ireland,Man,neutral
Ireland,festival,neutral
Ireland,child,neutral
Ireland,health,neutral
Ireland,public,neutral
Ireland,garden,neutral
Ireland,fashion,neutral
Ireland,bar,neutral
Ireland,dem,neutral
Ireland,Wexford,neutral
Ireland,sex,neutral
Ireland,summer,neutral
Ireland,Dublin,neutral
Ireland,The,neutral
Ireland,Five,neutral
Ireland,Ireland,neutral
Ireland,people,neutral
Ireland,Give,neutral
Ireland,Carroll,neutral
Ireland,time,neutral
Ireland,Beauty,positive
Ireland,the,neutral
Ireland,About,neutral
Ireland,All,neutral
Ireland,Michael,neutral
Ireland,Woman,neutral
Ireland,Irish,neutral
Ireland,life,neutral
Ireland,Harding,neutral
Ireland,food,neutral
Ireland,Galway,neutral
Ireland,Travel,neutral
Ireland,Gear,neutral
Ireland,London,neutral
Ireland,Time,neutral
Ireland,Times,neutral
Ireland,Black,neutral
Ireland,cancer,neutral
Ireland,Cork,neutral
Ireland,Festival,neutral
Ireland,Nature,positive
Ireland,climate,neutral
Ireland,Yes,positive
Ireland,Syria,neutral
Ireland,Sea,neutral
Ireland,Kelly,neutral
Ireland,potato,neutral
Ireland,salmon,neutral
Ireland,art,positive
Ireland,BMW,neutral
Ireland,Music,positive
Ireland,New,neutral
Ireland,Kilkenny,neutral
Ireland,Fashion,neutral
Ireland,People,neutral
Ireland,John,neutral
Ireland,Canada,neutral
Ireland,William,neutral
Ireland,Rev,neutral
Ireland,Ten,neutral
Ireland,heart,positive
Ireland,Audi,neutral
Ireland,Christmas,positive
Ireland,Dublin,neutral
Ireland,The,neutral
Ireland,Five,neutral
Ireland,time,neutral
Ireland,Michael,neutral
Ireland,Irish,neutral
Ireland,Give,neutral
Ireland,Harding,neutral
Ireland,Off,neutral
Ireland,London,neutral
Ireland,About,neutral
Ireland,Times,neutral
Ireland,Beauty,positive
Ireland,life,neutral
Ireland,music,neutral
Ireland,Ireland,neutral
Ireland,Higgins,neutral
Ireland,John,neutral
Ireland,Carroll,neutral
Ireland,the,neutral
Ireland,Galway,neutral
Ireland,people,neutral
Ireland,cheese,neutral
Ireland,salad,neutral
Ireland,men,neutral
Ireland,Ross,neutral
Ireland,State,neutral
Ireland,winter,neutral
Ireland,Nature,positive
Ireland,Halloween,neutral
Ireland,school,neutral
Ireland,Travel,neutral
Ireland,Gear,neutral
Ireland,Bar,neutral
Ireland,Our,neutral
Ireland,Wedding,neutral
Ireland,wine,positive
Ireland,Paris,positive
Ireland,Lilly,neutral
Ireland,Ball,neutral
Ireland,James,neutral
Ireland,Islamic,neutral
Ireland,Sin,neutral
Ireland,marathon,neutral
Ireland,Kelly,neutral
Ireland,Tell,neutral
Ireland,self,neutral
Ireland,book,neutral
Ireland,Pan,neutral
Ireland,Dublin,neutral
Ireland,Easter,positive
Ireland,Five,neutral
Ireland,Travel,neutral
Ireland,About,neutral
Ireland,people,neutral
Ireland,Michael,neutral
Ireland,life,neutral
Ireland,Harding,neutral
Ireland,Wedding,neutral
Ireland,Rising,positive
Ireland,the,neutral
Ireland,Ireland,neutral
Ireland,Give,neutral
Ireland,Tell,neutral
Ireland,wine,positive
Ireland,Gear,neutral
Ireland,Patrick,neutral
Ireland,Day,neutral
Ireland,New,neutral
Ireland,Kelly,neutral
Ireland,Our,neutral
Ireland,brain,neutral
Ireland,art,positive
Ireland,Life,neutral
Ireland,age,neutral
Ireland,love,positive
Ireland,Thomas,neutral
Ireland,time,neutral
Ireland,Bar,neutral
Ireland,history,neutral
Ireland,Nature,positive
Ireland,television,neutral
Ireland,Lou,neutral
Ireland,house,neutral
Ireland,Fitness,neutral
Ireland,Alan,neutral
Ireland,Iran,neutral
Ireland,Berlin,neutral
Ireland,Time,neutral
Ireland,Visual,positive
Ireland,work,neutral
Ireland,Mark,neutral
Ireland,Carroll,neutral
Ireland,Venice,neutral
Ireland,gene,neutral
Ireland,salmon,neutral
Ireland,social,neutral
Ireland,justice,neutral
Ireland,office,neutral
Ireland,Dublin,neutral
Ireland,time,neutral
Ireland,Ireland,neutral
Ireland,Michael,neutral
Ireland,Cork,neutral
Ireland,About,neutral
Ireland,people,neutral
Ireland,Gear,neutral
Ireland,wine,positive
Ireland,Travel,neutral
Ireland,Wedding,neutral
Ireland,Panama,neutral
Ireland,television,neutral
Ireland,life,neutral
Ireland,Tell,neutral
Ireland,Beer,neutral
Ireland,Harding,neutral
Ireland,Irish,neutral
Ireland,Times,neutral
Ireland,Our,neutral
Ireland,Belfast,neutral
Ireland,Papers,neutral
Ireland,Price,neutral
Ireland,age,neutral
Ireland,New,neutral
Ireland,cycling,neutral
Ireland,health,neutral
Ireland,Nature,positive
Ireland,camp,neutral
Ireland,Ryan,neutral
Ireland,Live,neutral
Ireland,Check,neutral
Ireland,abortion,neutral
Ireland,East,neutral
Ireland,Day,neutral
Ireland,Ang,neutral
Ireland,parent,neutral
Ireland,care,neutral
Ireland,The,neutral
Ireland,Con,neutral
Ireland,school,neutral
Ireland,chicken,neutral
Ireland,house,neutral
Ireland,van,neutral
Ireland,Ball,neutral
Ireland,football,neutral
Ireland,dem,neutral
Ireland,big,positive
Ireland,auction,neutral
Ireland,San,neutral
Ireland,Dublin,neutral
Ireland,The,neutral
Ireland,Ireland,neutral
Ireland,Michael,neutral
Ireland,Harding,neutral
Ireland,Wild,neutral
Ireland,Gee,neutral
Ireland,Irish,neutral
Ireland,music,neutral
Ireland,people,neutral
Ireland,time,neutral
Ireland,car,neutral
Ireland,Money,neutral
Ireland,Cork,neutral
Ireland,life,neutral
Ireland,skin,neutral
Ireland,world,neutral
Ireland,Galway,neutral
Ireland,Kildare,neutral
Ireland,Life,neutral
Ireland,summer,neutral
Ireland,Album,neutral
Ireland,food,neutral
Ireland,business,neutral
Ireland,Kelly,neutral
Ireland,the,neutral
Ireland,Lou,neutral
Ireland,suicide,negative
Ireland,home,neutral
Ireland,and,neutral
Ireland,Modern,neutral
Ireland,Nature,positive
Ireland,blog,neutral
Ireland,Art,positive
Ireland,self,neutral
Ireland,Good,positive
Ireland,East,neutral
Ireland,West,neutral
Ireland,Street,neutral
Ireland,Business,neutral
Ireland,house,neutral
Ireland,Kilkenny,neutral
Ireland,estate,neutral
Ireland,art,positive
Ireland,week,neutral
Ireland,cancer,neutral
Ireland,Bar,neutral
Ireland,centre,neutral
Ireland,Sea,neutral
Ireland,trout,neutral
Ireland,Christmas,positive
Ireland,The,neutral
Ireland,Irish,neutral
Ireland,Dublin,neutral
Ireland,time,neutral
Ireland,album,neutral
Ireland,Michael,neutral
Ireland,the,neutral
Ireland,Harding,neutral
Ireland,Beer,neutral
Ireland,life,neutral
Ireland,Canada,neutral
Ireland,people,neutral
Ireland,music,neutral
Ireland,Ireland,neutral
Ireland,New,neutral
Ireland,Halloween,neutral
Ireland,Santa,positive
Ireland,marathon,neutral
Ireland,care,neutral
Ireland,dem,neutral
Ireland,children,neutral
Ireland,bee,neutral
Ireland,Going,neutral
Ireland,business,neutral
Ireland,office,neutral
Ireland,Galway,neutral
Ireland,Our,neutral
Ireland,squash,neutral
Ireland,turkey,neutral
Ireland,health,neutral
Ireland,Latin,neutral
Ireland,America,neutral
Ireland,out,neutral
Ireland,Ball,neutral
Ireland,skin,neutral
Ireland,Kate,neutral
Ireland,Travel,neutral
Ireland,Gear,neutral
Ireland,Too,neutral
Ireland,Paul,neutral
Ireland,history,neutral
Ireland,Conor,neutral
Ireland,Price,neutral
Ireland,Australia,neutral
Ireland,season,neutral
Ireland,London,neutral
Ireland,John,neutral
Ireland,Times,neutral
Ireland,Walk,neutral
Ireland,album,neutral
Ireland,Dublin,neutral
Ireland,The,neutral
Ireland,time,neutral
Ireland,the,neutral
Ireland,life,neutral
Ireland,people,neutral
Ireland,wine,positive
Ireland,Irish,neutral
Ireland,John,neutral
Ireland,Ireland,neutral
Ireland,Valentine,neutral
Ireland,Day,neutral
Ireland,food,neutral
Ireland,anxiety,neutral
Ireland,health,neutral
Ireland,Beer,neutral
Ireland,Don,neutral
Ireland,Michael,neutral
Ireland,New,neutral
Ireland,and,neutral
Ireland,Money,neutral
Ireland,Sun,positive
Ireland,Black,neutral
Ireland,Time,neutral
Ireland,Harding,neutral
Ireland,rights,neutral
Ireland,water,neutral
Ireland,Kenny,neutral
Ireland,Trump,neutral
Ireland,for,neutral
Ireland,Poetry,neutral
Ireland,Gone,neutral
Ireland,beer,neutral
Ireland,Ryan,neutral
Ireland,age,neutral
Ireland,insurance,neutral
Ireland,fiction,neutral
Ireland,Din,neutral
Ireland,Master,positive
Ireland,house,neutral
Ireland,winter,neutral
Ireland,car,neutral
Ireland,Easter,positive
Ireland,Wedding,neutral
Ireland,Italy,neutral
Ireland,education,neutral
Ireland,market,neutral
Ireland,Mother,neutral
Ireland,sex,neutral
Ireland,Dublin,neutral
Ireland,The,neutral
Ireland,Ireland,neutral
Ireland,time,neutral
Ireland,London,neutral
Ireland,people,neutral
Ireland,the,neutral
Ireland,Time,neutral
Ireland,Irish,neutral
Ireland,album,neutral
Ireland,life,neutral
Ireland,Mac,neutral
Ireland,mother,neutral
Ireland,Lou,neutral
Ireland,Cork,neutral
Ireland,house,neutral
Ireland,National,neutral
Ireland,Mat,neutral
Ireland,man,neutral
Ireland,Easter,positive
Ireland,salad,neutral
Ireland,market,neutral
Ireland,sea,neutral
Ireland,Hospital,neutral
Ireland,love,positive
Ireland,terror,negative
Ireland,Der,neutral
Ireland,David,neutral
Ireland,Pakistan,neutral
Ireland,music,neutral
Ireland,wine,positive
Ireland,age,neutral
Ireland,Patrick,neutral
Ireland,smart,neutral
Ireland,New,neutral
Ireland,Amazon,neutral
Ireland,Sin,neutral
Ireland,red,neutral
Ireland,home,neutral
Ireland,Cycling,neutral
Ireland,Leo,neutral
Ireland,Housing,neutral
Ireland,abortion,neutral
Ireland,office,neutral
Ireland,Kerry,neutral
Ireland,economy,neutral
Ireland,stress,neutral
Ireland,Day,neutral
Ireland,car,neutral
Ireland,video,neutral
Ireland,The,neutral
Ireland,Dublin,neutral
Ireland,time,neutral
Ireland,the,neutral
Ireland,jazz,neutral
Ireland,Irish,neutral
Ireland,Poe,neutral
Ireland,people,neutral
Ireland,Time,neutral
Ireland,home,neutral
Ireland,Donald,neutral
Ireland,Sports,neutral
Ireland,school,neutral
Ireland,life,neutral
Ireland,house,neutral
Ireland,Canada,neutral
Ireland,health,neutral
Ireland,John,neutral
Ireland,Saturday,neutral
Ireland,beer,neutral
Ireland,Game,neutral
Ireland,Lady,neutral
Ireland,Cork,neutral
Ireland,education,neutral
Ireland,Wild,neutral
Ireland,Gee,neutral
Ireland,mother,neutral
Ireland,Day,neutral
Ireland,Business,neutral
Ireland,social,neutral
Ireland,mental,neutral
Ireland,sex,neutral
Ireland,suicide,negative
Ireland,Colin,neutral
Ireland,Farrell,neutral
Ireland,Clarke,neutral
Ireland,fitness,neutral
Ireland,eating,neutral
Ireland,walk,neutral
Ireland,gas,neutral
Ireland,autumn,neutral
Ireland,album,neutral
Ireland,France,neutral
Ireland,pension,neutral
Ireland,dem,neutral
Ireland,London,neutral
Ireland,How,neutral
Ireland,Taylor,neutral
Ireland,abortion,neutral
Ireland,Jamie,neutral
Ireland,Christmas,positive
Ireland,Dublin,neutral
Ireland,The,neutral
Ireland,time,neutral
Ireland,people,neutral
Ireland,music,neutral
Ireland,the,neutral
Ireland,Santa,positive
Ireland,winter,neutral
Ireland,Michael,neutral
Ireland,Ireland,neutral
Ireland,house,neutral
Ireland,Money,neutral
Ireland,life,neutral
Ireland,sex,neutral
Ireland,Range,neutral
Ireland,Rover,neutral
Ireland,market,neutral
Ireland,Classical,positive
Ireland,Limerick,neutral
Ireland,album,neutral
Ireland,pop,neutral
Ireland,Irish,neutral
Ireland,beer,neutral
Ireland,Spain,neutral
Ireland,France,neutral
Ireland,and,neutral
Ireland,weather,neutral
Ireland,Harding,neutral
Ireland,SUV,neutral
Ireland,Con,neutral
Ireland,Audi,neutral
Ireland,George,neutral
Ireland,Home,positive
Ireland,Man,neutral
Ireland,Smith,neutral
Ireland,Queen,positive
Ireland,Place,neutral
Ireland,Halloween,neutral
Ireland,Hong,neutral
Ireland,Kong,neutral
Ireland,Marathon,neutral
Ireland,Grey,neutral
Ireland,cake,neutral
Ireland,Renault,neutral
Ireland,East,neutral
Ireland,Volkswagen,neutral
Ireland,Ryan,neutral
Ireland,New,neutral
Ireland,Black,neutral
Ireland,Dublin,neutral
